                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                     250                                     1581                  1.4000000000000000E+001                  2.0000000000000000E-002                  1.1777822171247916E+007                  3.0159675031266183E+003                  1.4236978757654311E+004                  4.1594011768835815E+004                  3.3522229262993605E+001                 -2.8192155861430805E+000                  0.0000000000000000E+000                  4.5271138601526211E-034                  9.7189054817668530E-001                  7.1200200809957391E-003                  8.3583493602126524E-003                  2.1556178754095933E-004                  8.3382987611492314E-003                  1.4000000000000000E+001                  0.0000000000000000E+000                  7.1445479575119322E+000                  2.0412426843076918E-004                  6.5691118678850824E+000                  2.8172368505856527E-002                  7.9719189047361583E-002                  8.6667916100783365E-002                  3.4495471067466463E-002                  2.4525427398350197E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.1914942397217575E+005                  3.3103451486672070E+003                  3.3658691250574337E+006                  4.1259639978777130E+004                  3.6771626892500972E+004                  2.3065965985174653E+003                  2.5079331192984487E+003                  5.0000000000000000E+001                  1.0000000000000000E+003                  3.7167980095137325E+014                               "r24.08.1"                               "gfortran"                                 "13.3.0"                    "x86_64-linux-24.7.1"                                 "CRMATH"                               "20240918"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                     logM                                  r_div_R                                       xm                                 xr_div_R                             log_xr_div_R                                 pressure                                     prad                                     pgas                                       pp                                      cno                                tri_alpha                                        x                                        y                                        z                               luminosity                                       Lr                          gradr_sub_grada 
                                       1                  1.4000000000000000E+001                  1.5253328919518072E+000                  4.1534351402494671E+000                 -1.0159223899235871E+001                  2.3549673499571857E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  1.1461280356782380E+000                  1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                  2.2644740591617784E+002                  1.0362638099947803E+002                  1.2282102491669983E+002                  1.0162735607893978E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  4.1594011768835815E+004                  1.5922187705110352E+038                 -6.1479123085823678E-002 
                                       2                  1.3999999999988800E+001                  1.5253320164462507E+000                  4.1534841979477983E+000                 -1.0158889014535049E+001                  2.3552699052717734E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  1.1461280356778905E+000                  9.9999798407598905E-001                  1.1200000000000001E-011                  2.0159240109900109E-006                 -5.6955258423801345E+000                  2.2660521758452268E+002                  1.0367321392617977E+002                  1.2293200365834289E+002                  1.0170575183937951E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  4.1594011768835771E+004                  1.5922187705110335E+038                 -6.1452854302427473E-002 
                                       3                  1.3999999999968242E+001                  1.5253304106704548E+000                  4.1535476923665353E+000                 -1.0158455996081587E+001                  2.3556613044748920E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  1.1461280356772527E+000                  9.9999428665486800E-001                  3.1757731306869620E-011                  5.7133451319966041E-006                 -5.2431095402674197E+000                  2.2680953305186625E+002                  1.0373386029307055E+002                  1.2307567275879572E+002                  1.0180721015263140E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  4.1594011768835779E+004                  1.5922187705110337E+038                 -6.1356543083523701E-002 
                                       4                  1.3999999999947685E+001                  1.5253288064771373E+000                  4.1536429009596851E+000                 -1.0157807651027609E+001                  2.3562477513434121E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  1.1461280356766150E+000                  9.9999059289117465E-001                  5.2315462613739248E-011                  9.4071088253946744E-006                 -5.0265438318446281E+000                  2.2711601078110792E+002                  1.0382486477858534E+002                  1.2329114600252258E+002                  1.0195930977858269E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  4.1594011768835771E+004                  1.5922187705110335E+038                 -6.1260495734612896E-002 
                                       5                  1.3999999999906567E+001                  1.5253256028234292E+000                  4.1537598610059918E+000                 -1.0157012590611433E+001                  2.3569675302757651E+000                  7.0000000000000007E-001                  2.8000000000000014E-001                  1.9999999999999796E-002                  1.1461280356753396E+000                  9.9998321630250397E-001                  9.3430925227478499E-011                  1.6783697496036434E-005                 -4.7751123566639855E+000                  2.2749273410568071E+002                  1.0393676953000227E+002                  1.2355596457567844E+002                  1.0214613857129752E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.0000000000000007E-001                  2.8000000000000014E-001                  1.9999999999999796E-002                  4.1594011768835779E+004                  1.5922187705110337E+038                 -6.1069129016347701E-002 
                                       6                  1.3999999999871878E+001                  1.5253229046296048E+000                  4.1539025092921715E+000                 -1.0156045219298585E+001                  2.3578443132409994E+000                  6.9999999999999996E-001                  2.8000000000000008E-001                  2.0000000000000018E-002                  1.1461280356742634E+000                  9.9997700360519903E-001                  1.2812209680782098E-010                  2.2996394800913771E-005                 -4.6383402440169093E+000                  2.2795247568950634E+002                  1.0407341548507866E+002                  1.2387906020442769E+002                  1.0237391990722420E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.9999999999999996E-001                  2.8000000000000008E-001                  2.0000000000000018E-002                  4.1594011768835779E+004                  1.5922187705110337E+038                 -6.0908440782328488E-002 
                                       7                  1.3999999999814058E+001                  1.5253184175342340E+000                  4.1540628572309979E+000                 -1.0154960549408113E+001                  2.3588286234929354E+000                  7.0000000000000007E-001                  2.8000000000000014E-001                  1.9999999999999796E-002                  1.1461280356724699E+000                  9.9996667197725719E-001                  1.8594071610839181E-010                  3.3328022742774606E-005                 -4.4771904510371670E+000                  2.2846970634680810E+002                  1.0422723080906007E+002                  1.2424247553774801E+002                  1.0262992498070606E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.0000000000000007E-001                  2.8000000000000014E-001                  1.9999999999999796E-002                  4.1594011768835771E+004                  1.5922187705110335E+038                 -6.0642173207935746E-002 
                                       8                  1.3999999999767805E+001                  1.5253148367123506E+000                  4.1542646161485841E+000                 -1.0153600297837082E+001                  2.3600650009759265E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  1.1461280356710351E+000                  9.9995842713895211E-001                  2.3219561154884847E-010                  4.1572861047894770E-005                 -4.3811900862814586E+000                  2.2912105532270411E+002                  1.0442109303672201E+002                  1.2469996228598210E+002                  1.0295187819395303E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  4.1594011768835779E+004                  1.5922187705110337E+038                 -6.0430611084945490E-002 
                                       9                  1.3999999999683006E+001                  1.5253082921728933E+000                  4.1544542881995259E+000                 -1.0152325441268509E+001                  2.3612255136795279E+000                  7.0000000000000007E-001                  2.8000000000000014E-001                  1.9999999999999796E-002                  1.1461280356684045E+000                  9.9994335851997151E-001                  3.1699625318968572E-010                  5.6641480028494400E-005                 -4.2468654071577925E+000                  2.2973412660620579E+002                  1.0460367028384771E+002                  1.2513045632235810E+002                  1.0325453636422725E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.0000000000000007E-001                  2.8000000000000014E-001                  1.9999999999999796E-002                  4.1594011768835779E+004                  1.5922187705110337E+038                 -6.0045789682015571E-002 
