                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                     300                                     1518                  1.4000000000000000E+001                  2.0000000000000000E-002                  1.2132319022798492E+007                  6.6995932125235176E+003                  1.2172144568833992E+004                  4.3342178504889554E+004                  4.6813846352286291E+001                 -2.9644235930621550E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.9225607597722225E-001                  1.7857857258647625E-001                  6.5594774002058012E-005                  4.8344261016254981E-003                  2.0188108407841816E-002                  1.4000000000000000E+001                  0.0000000000000000E+000                  7.0124494116792837E+000                  2.0434636678949374E-004                  6.5211636349727993E+000                  1.9993980056726227E-001                  7.1934633689977115E-002                  9.0006257610268620E-002                  4.7220809181774188E-002                  2.7058115250030630E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.5675081582518050E+005                  2.2748455606786338E+003                  3.2301099028560873E+006                  4.3295352843588102E+004                  3.6937576457309209E+004                  6.0308700074032085E+003                  2.5167929318287593E+003                  5.0000000000000000E+001                  1.0000000000000000E+003                  3.8286687079386569E+014                               "r24.08.1"                               "gfortran"                                 "13.3.0"                    "x86_64-linux-24.7.1"                                 "CRMATH"                               "20240918"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                     logM                                  r_div_R                                       xm                                 xr_div_R                             log_xr_div_R                                 pressure                                     prad                                     pgas                                       pp                                      cno                                tri_alpha                                        x                                        y                                        z                               luminosity                                       Lr                          gradr_sub_grada 
                                       1                  1.4000000000000000E+001                  1.6703743254031775E+000                  4.0853764105785233E+000                 -1.0409642267540990E+001                  2.0531794343288863E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  1.1461280356782380E+000                  1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                  1.1302628007719531E+002                  5.5365013816764645E+001                  5.7661266260430672E+001                  5.7094004653071671E-030                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  4.3342178504889554E+004                  1.6591385931671723E+038                 -8.3098752098615808E-002 
                                       2                  1.3999999999988800E+001                  1.6703737531970289E+000                  4.0854028039879040E+000                 -1.0409458839675898E+001                  2.0533388376395214E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  1.1461280356778905E+000                  9.9999868244751966E-001                  1.1200000000000001E-011                  1.3175524803334594E-006                 -5.8802320770905174E+000                  1.1306777282191595E+002                  5.5378474260424305E+001                  5.7689298561491654E+001                  5.7118124016803900E-030                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  4.3342178504889598E+004                  1.6591385931671740E+038                 -8.3082499187181136E-002 
                                       3                  1.3999999999968242E+001                  1.6703727033435598E+000                  4.0854369692126236E+000                 -1.0409221523870839E+001                  2.0535451258460684E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  1.1461280356772527E+000                  9.9999626507667905E-001                  3.1757731306869620E-011                  3.7349233209508918E-006                 -5.4277183099475765E+000                  1.1312149233588242E+002                  5.5395903132414652E+001                  5.7725589203467770E+001                  5.7149344352923267E-030                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  4.3342178504889605E+004                  1.6591385931671742E+038                 -8.3022855517365907E-002 
                                       4                  1.3999999999947685E+001                  1.6703716540560076E+000                  4.0854882076751897E+000                 -1.0408865901198551E+001                  2.0538543775358447E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  1.1461280356766150E+000                  9.9999384901474564E-001                  5.2315462613739248E-011                  6.1509852543702442E-006                 -5.2110553141001850E+000                  1.1320207238557828E+002                  5.5422051940534004E+001                  5.7780020445044272E+001                  5.7196160625308662E-030                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  4.3342178504889605E+004                  1.6591385931671742E+038                 -8.2963253684795124E-002 
                                       5                  1.3999999999906567E+001                  1.6703695571758359E+000                  4.0855511693089870E+000                 -1.0408429335319578E+001                  2.0542342052927158E+000                  7.0000000000000007E-001                  2.8000000000000014E-001                  1.9999999999999796E-002                  1.1461280356753396E+000                  9.9998902081107477E-001                  9.3430925227478499E-011                  1.0979188925245171E-005                 -4.9594297416984006E+000                  1.1330112060956063E+002                  5.5454200402428249E+001                  5.7846920207132371E+001                  5.7253685182382005E-030                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.0000000000000007E-001                  2.8000000000000014E-001                  1.9999999999999796E-002                  4.3342178504889613E+004                  1.6591385931671744E+038                 -8.2844166891750892E-002 
                                       6                  1.3999999999871878E+001                  1.6703677896872011E+000                  4.0856279804186793E+000                 -1.0407897432962214E+001                  2.0546972818485960E+000                  6.9999999999999996E-001                  2.8000000000000008E-001                  2.0000000000000018E-002                  1.1461280356742634E+000                  9.9998495107105667E-001                  1.2812209680782098E-010                  1.5048928943298876E-005                 -4.8224944084134993E+000                  1.1342199498620606E+002                  5.5493445715531529E+001                  5.7928549270674530E+001                  5.7323850041355626E-030                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.9999999999999996E-001                  2.8000000000000008E-001                  2.0000000000000018E-002                  4.3342178504889613E+004                  1.6591385931671744E+038                 -8.2743811545945872E-002 
                                       7                  1.3999999999814058E+001                  1.6703648474306303E+000                  4.0857143558307056E+000                 -1.0407300124901228E+001                  2.0552176675434537E+000                  7.0000000000000007E-001                  2.8000000000000014E-001                  1.9999999999999796E-002                  1.1461280356724699E+000                  9.9997817639983910E-001                  1.8594071610839181E-010                  2.1823600160921216E-005                 -4.6610736038370444E+000                  1.1355798234502804E+002                  5.5537610922130256E+001                  5.8020371422897782E+001                  5.7402745269211684E-030                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.0000000000000007E-001                  2.8000000000000014E-001                  1.9999999999999796E-002                  4.3342178504889613E+004                  1.6591385931671746E+038                 -8.2576800161470149E-002 
                                       8                  1.3999999999767805E+001                  1.6703624968174904E+000                  4.0858230793002264E+000                 -1.0406549647453524E+001                  2.0558720964624797E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  1.1461280356710351E+000                  9.9997276404583091E-001                  2.3219561154884847E-010                  2.7235954169037360E-005                 -4.5648574052967090E+000                  1.1372922939321610E+002                  5.5593253038686981E+001                  5.8135976354529120E+001                  5.7502025761876388E-030                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  4.3342178504889620E+004                  1.6591385931671748E+038                 -8.2443421666606204E-002 
                                       9                  1.3999999999683006E+001                  1.6703581947016917E+000                  4.0859253456959603E+000                 -1.0405844934134530E+001                  2.0564871543801280E+000                  7.0000000000000007E-001                  2.8000000000000014E-001                  1.9999999999999796E-002                  1.1461280356684045E+000                  9.9996285837698617E-001                  3.1699625318968572E-010                  3.7141623013818482E-005                 -4.4301391223909450E+000                  1.1389040947209158E+002                  5.5645641454557783E+001                  5.8244768017533794E+001                  5.7595408446027350E-030                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.0000000000000007E-001                  2.8000000000000014E-001                  1.9999999999999796E-002                  4.3342178504889627E+004                  1.6591385931671749E+038                 -8.2199384687563243E-002 
