                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                     600                                     1615                  1.4000000000000000E+001                  2.0000000000000000E-002                  1.3138875876009671E+007                  8.9287278026194417E+002                  4.0671618279903305E+003                  3.9228950031829314E+004                  3.9890878189149976E+002                 -3.2155152483949681E+000                  0.0000000000000000E+000                  7.5019530355550255E-030                  2.5428631914764532E-001                  5.6828257728679099E-001                  1.1603353532882047E-007                  1.5305727005014080E-001                  2.0296482738021357E-002                  1.3947838586362812E+001                 -3.1791593714758809E-007                  6.6837952138628536E+000                  2.0262693999991191E-004                  5.8880980259135711E+000                  8.8130080271651356E-001                  6.7009967597231143E-002                  3.1393918062932530E-001                  5.6624317216210973E-002                  3.4132667569939792E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.1350792309969362E+007                  2.9276182930102431E+002                  3.5554962789077736E+006                  4.2759314211321776E+004                  2.6368119494113093E+004                  1.1016968505168985E+004                  1.8020351976202564E+003                  5.0000000000000000E+001                  1.0000000000000000E+003                  4.1463138934476281E+014                               "r24.08.1"                               "gfortran"                                 "13.3.0"                    "x86_64-linux-24.7.1"                                 "CRMATH"                               "20240918"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                     logM                                  r_div_R                                       xm                                 xr_div_R                             log_xr_div_R                                 pressure                                     prad                                     pgas                                       pp                                      cno                                tri_alpha                                        x                                        y                                        z                               luminosity                                       Lr 
                                       1                  1.3947838586362812E+001                  2.6008735973151973E+000                  3.6092914530757971E+000                 -8.7800508114823526E+000                  2.6338159073339358E+000                  6.9999999930263113E-001                  2.8000000069736902E-001                  1.9999999999999796E-002                  1.1445069127892871E+000                  1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                  4.3034415365845570E+002                  6.9007386950312988E-001                  4.2965407978895257E+002                  2.4333856244869347E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.9999999930263113E-001                  2.8000000069736902E-001                  1.9999999999999796E-002                  3.9228950031829314E+004                  1.5016842072184263E+038 
                                       2                  1.3947838586355838E+001                  2.6008735973016859E+000                  3.6092914541600218E+000                 -8.7800508038937775E+000                  2.6338159160007830E+000                  6.9999999930263113E-001                  2.8000000069736897E-001                  1.9999999999999907E-002                  1.1445069127890699E+000                  9.9999999996888889E-001                  6.9739192931811304E-012                  3.1111120839174722E-011                 -1.0507084342298558E+001                  4.3034416224646998E+002                  6.9007387639426365E-001                  4.2965408837007573E+002                  2.4333856670079837E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.9999999930263113E-001                  2.8000000069736897E-001                  1.9999999999999907E-002                  3.9228950031829954E+004                  1.5016842072184509E+038 
                                       3                  1.3947838586328023E+001                  2.6008735972478023E+000                  3.6092914572609440E+000                 -8.7800507821901892E+000                  2.6338159407882675E+000                  6.9999999930263113E-001                  2.8000000069736902E-001                  1.9999999999999796E-002                  1.1445069127882039E+000                  9.9999999984481736E-001                  3.4784887874249153E-011                  1.5518260292806464E-010                 -9.8091569678448192E+000                  4.3034418680848910E+002                  6.9007389610315295E-001                  4.2965411291238593E+002                  2.4333857886196669E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.9999999930263113E-001                  2.8000000069736902E-001                  1.9999999999999796E-002                  3.9228950031829270E+004                  1.5016842072184246E+038 
                                       4                  1.3947838586256351E+001                  2.6008735971089316E+000                  3.6092914659962090E+000                 -8.7800507210514098E+000                  2.6338160106143467E+000                  6.9999999930263113E-001                  2.8000000069736902E-001                  1.9999999999999796E-002                  1.1445069127859724E+000                  9.9999999952505536E-001                  1.0645989338416714E-010                  4.7494462562907152E-010                 -9.3233570223448528E+000                  4.3034425599944359E+002                  6.9007395162288587E-001                  4.2965418204782071E+002                  2.4333861311985104E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.9999999930263113E-001                  2.8000000069736902E-001                  1.9999999999999796E-002                  3.9228950031820837E+004                  1.5016842072181018E+038 
                                       5                  1.3947838586047773E+001                  2.6008735967048118E+000                  3.6092914817600215E+000                 -8.7800506107193463E+000                  2.6338161366236696E+000                  6.9999999930263113E-001                  2.8000000069736902E-001                  1.9999999999999796E-002                  1.1445069127794778E+000                  9.9999999859453570E-001                  3.1503586583787638E-010                  1.4054642729378842E-009                 -8.8521801897314880E+000                  4.3034438086263805E+002                  6.9007405181478454E-001                  4.2965430681082324E+002                  2.4333867494221598E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.9999999930263113E-001                  2.8000000069736902E-001                  1.9999999999999796E-002                  3.9228950031821558E+004                  1.5016842072181294E+038 
                                       6                  1.3947838585750603E+001                  2.6008735961290421E+000                  3.6092915002852566E+000                 -8.7800504810599591E+000                  2.6338162847065743E+000                  6.9999999930263113E-001                  2.8000000069736902E-001                  1.9999999999999796E-002                  1.1445069127702248E+000                  9.9999999726877664E-001                  6.1220564166234539E-010                  2.7312233828872249E-009                 -8.5636427780778241E+000                  4.3034452759868805E+002                  6.9007416955779710E-001                  4.2965445342913023E+002                  2.4333874759427969E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.9999999930263113E-001                  2.8000000069736902E-001                  1.9999999999999796E-002                  3.9228950031823486E+004                  1.5016842072182032E+038 
                                       7                  1.3947838585453431E+001                  2.6008735955532725E+000                  3.6092915213231405E+000                 -8.7800503338144456E+000                  2.6338164528744588E+000                  6.9999999930263113E-001                  2.8000000069736902E-001                  1.9999999999999796E-002                  1.1445069127609717E+000                  9.9999999594301769E-001                  9.0937541748681425E-010                  4.0569823520813698E-009                 -8.3917968814774202E+000                  4.3034469423709947E+002                  6.9007430327076957E-001                  4.2965461993382871E+002                  2.4333883010040671E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.9999999930263113E-001                  2.8000000069736902E-001                  1.9999999999999796E-002                  3.9228950031823515E+004                  1.5016842072182042E+038 
                                       8                  1.3947838585075651E+001                  2.6008735948213153E+000                  3.6092915448736762E+000                 -8.7800501689828323E+000                  2.6338166411273005E+000                  6.9999999930263113E-001                  2.8000000069736902E-001                  1.9999999999999796E-002                  1.1445069127492087E+000                  9.9999999425762454E-001                  1.2871576812504170E-009                  5.7423754904429545E-009                 -8.2409084126588024E+000                  4.3034488077787455E+002                  6.9007445295373626E-001                  4.2965480632492080E+002                  2.4333892246059152E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.9999999930263113E-001                  2.8000000069736902E-001                  1.9999999999999796E-002                  3.9228950031822969E+004                  1.5016842072181834E+038 
                                       9                  1.3947838584697870E+001                  2.6008735940893586E+000                  3.6092915825213696E+000                 -8.7800499054845886E+000                  2.6338169420665247E+000                  6.9999999930263113E-001                  2.8000000069736902E-001                  1.9999999999999796E-002                  1.1445069127374459E+000                  9.9999999257223138E-001                  1.6649399450140198E-009                  7.4277686288045393E-009                 -8.1291416327726491E+000                  4.3034517898037296E+002                  6.9007469223576001E-001                  4.2965510428813718E+002                  2.4333907010677436E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.9999999930263113E-001                  2.8000000069736902E-001                  1.9999999999999796E-002                  3.9228950031823217E+004                  1.5016842072181928E+038 
