                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                     674                                     1750                  1.4000000000000000E+001                  2.0000000000000000E-002                  1.3585401821644032E+007                  1.3588595975714202E+003                  3.6959209015815882E+003                  4.3062385783816171E+004                  5.0612392622495958E+002                 -2.7956777703751468E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.1356816246611114E-003                  3.4741905919135480E-001                  0.0000000000000000E+000                  6.2695889113721159E-001                  2.0373112638607232E-002                  1.3783746430182751E+001                 -4.3970956932499329E-007                  6.4813515855759549E+000                  1.9814246034087566E-004                  5.4265952590851292E+000                  5.9079856816268694E-001                  6.4713036703425694E-002                  1.1037497221837047E+000                  6.0083462174545139E-002                  3.6110892582018050E+000                  1.6341104912825410E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.0694369821997050E+007                  2.0528655310288264E+002                  3.2008784881034154E+006                  3.8421623168560647E+004                  2.0503336710287545E+004                  1.5299061992806414E+003                  1.4923653884226337E+003                  5.0000000000000000E+001                  1.0000000000000000E+003                  4.2872267652671369E+014                               "r24.08.1"                               "gfortran"                                 "13.3.0"                    "x86_64-linux-24.7.1"                                 "CRMATH"                               "20240918"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                     logM                                  r_div_R                                       xm                                 xr_div_R                             log_xr_div_R                                 pressure                                     prad                                     pgas                                       pp                                      cno                                tri_alpha                                        x                                        y                                        z                               luminosity                                       Lr 
                                       1                  1.3783746430182751E+001                  2.7042568683932746E+000                  3.5677226681578933E+000                 -8.7350096335900069E+000                  2.6270109629144813E+000                  6.7677407964898739E-001                  3.0315416376185161E-001                  2.0071756589161049E-002                  1.1393672751055741E+000                  1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                  4.2365366022232104E+002                  4.7056588973660934E-001                  4.2318309433258440E+002                  2.5231614681729732E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.7677407964898739E-001                  3.0315416376185161E-001                  2.0071756589161049E-002                  4.3062385783816171E+004                  1.6484281278044832E+038 
                                       2                  1.3783746430175858E+001                  2.7042568683873807E+000                  3.5677226685728520E+000                 -8.7350096306866511E+000                  2.6270109662323082E+000                  6.7677407964898739E-001                  3.0315416376185161E-001                  2.0071756589161049E-002                  1.1393672751053570E+000                  9.9999999998642852E-001                  6.8918732150910859E-012                  1.3571515254831478E-011                 -1.0867371660809374E+001                  4.2365366345885667E+002                  4.7056589153506972E-001                  4.2318309756732162E+002                  2.5231614850415642E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.7677407964898739E-001                  3.0315416376185161E-001                  2.0071756589161049E-002                  4.3062385783847727E+004                  1.6484281278056911E+038 
                                       3                  1.3783746430148375E+001                  2.7042568683638790E+000                  3.5677226697596480E+000                 -8.7350096223829503E+000                  2.6270109757214093E+000                  6.7677407964898739E-001                  3.0315416376185156E-001                  2.0071756589161049E-002                  1.1393672751044910E+000                  9.9999999993231370E-001                  3.4375654055086003E-011                  6.7686287674475701E-011                 -1.0169499304586475E+001                  4.2365367271546143E+002                  4.7056589667873028E-001                  4.2318310681878268E+002                  2.5231615332863408E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.7677407964898739E-001                  3.0315416376185156E-001                  2.0071756589161049E-002                  4.3062385783957514E+004                  1.6484281278098939E+038 
                                       4                  1.3783746430077542E+001                  2.7042568683033053E+000                  3.5677226731028426E+000                 -8.7350095989915193E+000                  2.6270110024521065E+000                  6.7677407964898739E-001                  3.0315416376185161E-001                  2.0071756589161049E-002                  1.1393672751022594E+000                  9.9999999979283749E-001                  1.0520742452715065E-010                  2.0716246749378052E-010                 -9.6836889247802720E+000                  4.2365369879122085E+002                  4.7056591116837643E-001                  4.2318313288005248E+002                  2.5231616691913455E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.7677407964898739E-001                  3.0315416376185161E-001                  2.0071756589161049E-002                  4.3062385783920741E+004                  1.6484281278084862E+038 
                                       5                  1.3783746429871419E+001                  2.7042568681270356E+000                  3.5677226826810520E+000                 -8.7350095319753702E+000                  2.6270110790352086E+000                  6.7677407964898739E-001                  3.0315416376185161E-001                  2.0071756589161049E-002                  1.1393672750957649E+000                  9.9999999938696138E-001                  3.1132956294518686E-010                  6.1303857011439983E-010                 -9.2125122004230349E+000                  4.2365377349794318E+002                  4.7056595268103002E-001                  4.2318320754526212E+002                  2.5231620585574578E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.7677407964898739E-001                  3.0315416376185161E-001                  2.0071756589161049E-002                  4.3062385783933962E+004                  1.6484281278089923E+038 
                                       6                  1.3783746429284072E+001                  2.7042568676247520E+000                  3.5677227086864396E+000                 -8.7350093500228212E+000                  2.6270112869625826E+000                  6.7677407964898739E-001                  3.0315416376185161E-001                  2.0071756589161049E-002                  1.1393672750772590E+000                  9.9999999823041108E-001                  8.9867688723722548E-010                  1.7695889577278434E-009                 -8.7521276003736013E+000                  4.2365397633090896E+002                  4.7056606539028106E-001                  4.2318341026551866E+002                  2.5231631157082862E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.7677407964898739E-001                  3.0315416376185161E-001                  2.0071756589161049E-002                  4.3062385783934020E+004                  1.6484281278089945E+038 
                                       7                  1.3783746427717107E+001                  2.7042568662847271E+000                  3.5677227641630029E+000                 -8.7350089618691609E+000                  2.6270117305276073E+000                  6.7677407964898739E-001                  3.0315416376185161E-001                  2.0071756589161049E-002                  1.1393672750278874E+000                  9.9999999514488991E-001                  2.4656438581400199E-009                  4.8551101263086976E-009                 -8.3138009147352232E+000                  4.2365440902851446E+002                  4.7056630582985287E-001                  4.2318384272268463E+002                  2.5231653708964264E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.7677407964898739E-001                  3.0315416376185161E-001                  2.0071756589161049E-002                  4.3062385783934915E+004                  1.6484281278090287E+038 
                                       8                  1.3783746424688339E+001                  2.7042568636946145E+000                  3.5677228459905876E+000                 -8.7350083893466071E+000                  2.6270123847815814E+000                  6.7677407964898739E-001                  3.0315416376185161E-001                  2.0071756589161049E-002                  1.1393672749324577E+000                  9.9999998918093524E-001                  5.4944122314286373E-009                  1.0819064768331668E-008                 -7.9658102792948311E+000                  4.2365504725396067E+002                  4.7056666047694357E-001                  4.2318448059348373E+002                  2.5231686972788311E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.7677407964898739E-001                  3.0315416376185161E-001                  2.0071756589161049E-002                  4.3062385783936385E+004                  1.6484281278090848E+038 
                                       9                  1.3783746420938431E+001                  2.7042568604878108E+000                  3.5677229608975880E+000                 -8.7350075853805826E+000                  2.6270133035195715E+000                  6.7677407964898739E-001                  3.0315416376185161E-001                  2.0071756589161049E-002                  1.1393672748143067E+000                  9.9999998179699656E-001                  9.2443159316907448E-009                  1.8203003454850815E-008                 -7.7398569484845829E+000                  4.2365594348546807E+002                  4.7056715849323777E-001                  4.2318537632697485E+002                  2.5231733683658519E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.7677407964898739E-001                  3.0315416376185161E-001                  2.0071756589161049E-002                  4.3062385783938269E+004                  1.6484281278091570E+038 
                                      10                  1.3783746415169352E+001                  2.7042568555542772E+000                  3.5677230862509939E+000                 -8.7350067083292320E+000                  2.6270143057770237E+000                  6.7677407964898739E-001                  3.0315416376185161E-001                  2.0071756589161049E-002                  1.1393672746325363E+000                  9.9999997043711664E-001                  1.5013398547478582E-008                  2.9562883354618665E-008                 -7.5292532101983314E+000                  4.2365692119260956E+002                  4.7056770178570323E-001                  4.2318635349082388E+002                  2.5231784640925197E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.7677407964898739E-001                  3.0315416376185161E-001                  2.0071756589161049E-002                  4.3062385783941325E+004                  1.6484281278092739E+038 
                                      11                  1.3783746410554084E+001                  2.7042568516074561E+000                  3.5677232673173620E+000                 -8.7350054414816611E+000                  2.6270157534781995E+000                  6.7677407964898739E-001                  3.0315416376185161E-001                  2.0071756589161049E-002                  1.1393672744871195E+000                  9.9999996134922564E-001                  1.9628664640108872E-008                  3.8650774405600324E-008                 -7.4128418001490273E+000                  4.2365833343630828E+002                  4.7056848654405820E-001                  4.2318776494976424E+002                  2.5231858245793208E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.7677407964898739E-001                  3.0315416376185161E-001                  2.0071756589161049E-002                  4.3062385783943719E+004                  1.6484281278093657E+038 
                                      12                  1.3783746400169736E+001                  2.7042568427271392E+000                  3.5677236155234429E+000                 -8.7350030052512331E+000                  2.6270185375055828E+000                  6.7677407964898739E-001                  3.0315416376185161E-001                  2.0071756589161049E-002                  1.1393672741599323E+000                  9.9999994090154054E-001                  3.0013013348526985E-008                  5.9098459490173568E-008                 -7.2284238396540514E+000                  4.2366104928979286E+002                  4.7056999570503666E-001                  4.2319047929408782E+002                  2.5231999793354036E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.7677407964898739E-001                  3.0315416376185161E-001                  2.0071756589161049E-002                  4.3062385783949023E+004                  1.6484281278095688E+038 
