                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                     200                                     1491                  1.4000000000000000E+001                  2.0000000000000000E-002                  1.1717075065368516E+007                  1.9191770149126396E+003                  2.2405005971703195E+004                  3.8523814707703466E+004                  1.3026497951527642E+001                 -3.5406891248804442E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.8061863562023388E-001                  2.7913431152889903E-004                  1.2732206540113289E-002                  2.0777727499901266E-004                  2.0850244238731185E-003                  1.4000000000000000E+001                  0.0000000000000000E+000                  7.1681528166990569E+000                  2.0407537434743880E-004                  6.5528800782009640E+000                  2.2331815704277565E-002                  8.3294210156706988E-002                  8.6865556320866011E-002                  2.9190341934239118E-002                  2.4354586796657833E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2575769013310900E+005                  9.1977164894405614E+003                  3.6341157038117698E+006                  4.0817532220707588E+004                  4.0817532220706089E+004                  1.1405349236249211E-011                  2.7819689880262335E+003                  5.0000000000000000E+001                  1.0000000000000000E+003                  3.6976276808287350E+014                               "r24.08.1"                               "gfortran"                                 "13.3.0"                    "x86_64-linux-24.7.1"                                 "CRMATH"                               "20240918"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                     logM                                  r_div_R                                       xm                                 xr_div_R                             log_xr_div_R                                 pressure                                     prad                                     pgas                                       pp                                      cno                                tri_alpha                                        x                                        y                                        z                               luminosity                                       Lr                          gradr_sub_grada 
                                       1                  1.4000000000000000E+001                  1.1148276755168076E+000                  4.3504533675780861E+000                 -9.4981956648707531E+000                  3.1882370323534683E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  1.1461280356782380E+000                  1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                  1.5425421229324218E+003                  6.3612613773122825E+002                  9.0641598520119351E+002                  4.6563631163491675E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  3.8523814707703466E+004                  1.4746916270108888E+038                 -1.0720380920637909E-001 
                                       2                  1.3999999999988800E+001                  1.1148244190257230E+000                  4.3507602523780378E+000                 -9.4960564602204975E+000                  3.1901812474432756E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  1.1461280356778905E+000                  9.9999250168028553E-001                  1.1200000000000001E-011                  7.4983197144951119E-006                 -5.1250360460055839E+000                  1.5494631333156035E+003                  6.3792670028179111E+002                  9.1153643303381239E+002                  4.6793559458036906E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  3.8523814707706617E+004                  1.4746916270110093E+038                 -1.0705048345086401E-001 
                                       3                  1.3999999999968242E+001                  1.1148184708791993E+000                  4.3511569112601753E+000                 -9.4933081287856158E+000                  3.1926856219797948E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  1.1461280356772527E+000                  9.9997880576325771E-001                  3.1757731306869620E-011                  2.1194236742300061E-005                 -4.6737822188492855E+000                  1.5584239791276141E+003                  6.4026154070016094E+002                  9.1816243842745314E+002                  4.7090625702802809E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  3.8523814707706966E+004                  1.4746916270110229E+038                 -1.0649004434386225E-001 
                                       4                  1.3999999999947685E+001                  1.1148125600131775E+000                  4.3517507155174044E+000                 -9.4892306314478070E+000                  3.1964155144823270E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  1.1461280356766150E+000                  9.9996519587234589E-001                  5.2315462613739248E-011                  3.4804127654143936E-005                 -4.4583692471133478E+000                  1.5718659796228162E+003                  6.4377281333702024E+002                  9.2809316628579597E+002                  4.7534839210861408E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  3.8523814707707323E+004                  1.4746916270110365E+038                 -1.0593411951437384E-001 
                                       5                  1.3999999999906567E+001                  1.1148008480405698E+000                  4.3524782164915026E+000                 -9.4842891345867724E+000                  3.2009572046342938E+000                  7.0000000000000007E-001                  2.8000000000000014E-001                  1.9999999999999796E-002                  1.1461280356753396E+000                  9.9993822936101662E-001                  9.3430925227478499E-011                  6.1770638983346446E-005                 -4.2092179061010935E+000                  1.5883902209592829E+003                  6.4810091751723269E+002                  9.4028930344205037E+002                  4.8078799205805301E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.0000000000000007E-001                  2.8000000000000014E-001                  1.9999999999999796E-002                  3.8523814707708036E+004                  1.4746916270110637E+038                 -1.0483496222592195E-001 
                                       6                  1.3999999999871878E+001                  1.1147910771407346E+000                  4.3533630179566609E+000                 -9.4783635552321037E+000                  3.2064365120876870E+000                  6.9999999999999996E-001                  2.8000000000000008E-001                  2.0000000000000018E-002                  1.1461280356742634E+000                  9.9991573267551648E-001                  1.2812209680782098E-010                  8.4267324483517175E-005                 -4.0743407948587622E+000                  1.6085572116401240E+003                  6.5340408025045804E+002                  9.5515313138966599E+002                  4.8739300940716250E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.9999999999999996E-001                  2.8000000000000008E-001                  2.0000000000000018E-002                  3.8523814707708632E+004                  1.4746916270110865E+038                 -1.0392079392212084E-001 
                                       7                  1.3999999999814058E+001                  1.1147750115578847E+000                  4.3543536627326160E+000                 -9.4718268620280988E+000                  3.2125201076306000E+000                  7.0000000000000007E-001                  2.8000000000000014E-001                  1.9999999999999796E-002                  1.1461280356724699E+000                  9.9987874410533606E-001                  1.8594071610839181E-010                  1.2125589466391964E-004                 -3.9162971396717907E+000                  1.6312484335160134E+003                  6.5939313484312436E+002                  9.7185529867288903E+002                  4.9478452126687598E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.0000000000000007E-001                  2.8000000000000014E-001                  1.9999999999999796E-002                  3.8523814707709636E+004                  1.4746916270111251E+038                 -1.0242326966406148E-001 
                                       8                  1.3999999999767805E+001                  1.1147623498330586E+000                  4.3555952210721403E+000                 -9.4637883245221524E+000                  3.2200625363337623E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  1.1461280356710351E+000                  9.9984959336662138E-001                  2.3219561154884847E-010                  1.5040663337863476E-004                 -3.8227330096472372E+000                  1.6598258972421047E+003                  6.6697668765612354E+002                  9.9284920958598116E+002                  5.0402814221844220E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  3.8523814707710451E+004                  1.4746916270111560E+038                 -1.0124891423359261E-001 
                                       9                  1.3999999999683006E+001                  1.1147395595905831E+000                  4.3567556803733627E+000                 -9.4564023916570452E+000                  3.2270450492108576E+000                  7.0000000000000007E-001                  2.8000000000000014E-001                  1.9999999999999796E-002                  1.1461280356684045E+000                  9.9979712616350025E-001                  3.1699625318968572E-010                  2.0287383649979991E-004                 -3.6927739578775567E+000                  1.6867279800030522E+003                  6.7414371785229287E+002                  1.0125842621507593E+003                  5.1267347904738114E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.0000000000000007E-001                  2.8000000000000014E-001                  1.9999999999999796E-002                  3.8523814707711928E+004                  1.4746916270112127E+038                 -9.9146006840755863E-002 
