                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                     400                                     1363                  1.4000000000000000E+001                  2.0000000000000000E-002                  1.1875534509945765E+007                  1.3599444611575384E+003                  1.9177714868981184E+004                  3.9722316942552403E+004                  1.8054136945179078E+001                 -2.8535613550428005E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.8061869472613650E-001                  2.7998188244762810E-004                  1.2731298116582176E-002                  2.0776577467000474E-004                  2.0850376709062963E-003                  1.3999797896658960E+001                  0.0000000000000000E+000                  7.1676236217575866E+000                  2.0361881537622113E-004                  6.5531592558990743E+000                  2.2342510339273890E-002                  8.2900553417403905E-002                  8.7298134044521705E-002                  2.9189920796303691E-002                  2.4642227997595585E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.0519240032559249E+005                  6.4359570309205019E+003                  3.5244162411034293E+006                  4.0288166778251740E+004                  4.0288156887605852E+004                  8.2437379783950777E-003                  2.7448100814453428E+003                  5.0000000000000000E+001                  1.0000000000000000E+003                  3.7476336785106450E+014                               "r24.08.1"                               "gfortran"                                 "13.3.0"                    "x86_64-linux-24.7.1"                                 "CRMATH"                               "20240918"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                     logM                                  r_div_R                                       xm                                 xr_div_R                             log_xr_div_R                                 pressure                                     prad                                     pgas                                       pp                                      cno                                tri_alpha                                        x                                        y                                        z                               luminosity                                       Lr 
                                       1                  1.3999797896658960E+001                  1.2565767323693224E+000                  4.2828325101550373E+000                 -9.7257440438402352E+000                  2.9032515815051210E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  1.1461217661782857E+000                  1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                  8.0029772347952394E+002                  3.4123990386922759E+002                  4.5905781961029635E+002                  2.7573697745431357E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  3.9722316942552403E+004                  1.5205702925609060E+038 
                                       2                  1.3999797896651961E+001                  1.2565754413822279E+000                  4.2829392261203321E+000                 -9.7249985891852280E+000                  2.9039227625923569E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  1.1461217661780685E+000                  9.9999702739677898E-001                  6.9998989483295014E-012                  2.9726032210079552E-006                 -5.5268630559570919E+000                  8.0153550106597106E+002                  3.4157547016780376E+002                  4.5996003089816730E+002                  2.7621068519352304E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  3.9722316942554229E+004                  1.5205702925609759E+038 
                                       3                  1.3999797896638004E+001                  1.2565728716288866E+000                  4.2830812803578207E+000                 -9.7240083424414419E+000                  2.9048151762008274E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  1.1461217661776355E+000                  9.9999111035613786E-001                  2.0957184768441345E-011                  8.8896438621871558E-006                 -5.0511156374308035E+000                  8.0318423629883114E+002                  3.4202266902758993E+002                  4.6116156727124121E+002                  2.7684120768179662E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  3.9722316942554426E+004                  1.5205702925609834E+038 
                                       4                  1.3999797896624045E+001                  1.2565703076827748E+000                  4.2832730983191833E+000                 -9.7226751700809011E+000                  2.9060182178596912E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  1.1461217661772025E+000                  9.9998520672195002E-001                  3.4914470588553191E-011                  1.4793278049969044E-005                 -4.8299355798050776E+000                  8.0541222606116639E+002                  3.4262745754247430E+002                  4.6278476851869215E+002                  2.7769235604474278E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  3.9722316942554629E+004                  1.5205702925609914E+038 
                                       5                  1.3999797896600279E+001                  1.2565659555803830E+000                  4.2835145196821065E+000                 -9.7210032839591296E+000                  2.9075293481171700E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  1.1461217661764651E+000                  9.9997518583431433E-001                  5.8678166237774656E-011                  2.4814165685652084E-005                 -4.6053003222884890E+000                  8.0821954394517502E+002                  3.4339016233123584E+002                  4.6482938161393923E+002                  2.7876345184530369E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  3.9722316942554979E+004                  1.5205702925610048E+038 
                                       6                  1.3999797896576517E+001                  1.2565616200698113E+000                  4.2838761826014125E+000                 -9.7185121328239337E+000                  2.9097863201724175E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  1.1461217661757281E+000                  9.9996520324984606E-001                  8.2441861886996107E-011                  3.4796750153949236E-005                 -4.4584613151371340E+000                  8.1243068892527231E+002                  3.4453591542673070E+002                  4.6789477349854161E+002                  2.8036707968733590E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  3.9722316942555335E+004                  1.5205702925610182E+038 
                                       7                  1.3999797896528991E+001                  1.2565529982581816E+000                  4.2843639282543400E+000                 -9.7151756219739731E+000                  2.9128185496578936E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  1.1461217661742538E+000                  9.9994535168276566E-001                  1.2996925318543905E-010                  5.4648317234360047E-005                 -4.2624232065794843E+000                  8.1812290100044333E+002                  3.4608715703330091E+002                  4.7203574396714242E+002                  2.8252935213759161E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  3.9722316942556034E+004                  1.5205702925610450E+038 
                                       8                  1.3999797896480162E+001                  1.2565442075439142E+000                  4.2851034292863206E+000                 -9.7101707456083606E+000                  2.9173885331520371E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  1.1461217661727390E+000                  9.9992511162613706E-001                  1.7879849751755701E-010                  7.4888373862881915E-005                 -4.1255855996450999E+000                  8.2677727910410317E+002                  3.4845242194572938E+002                  4.7832485715837373E+002                  2.8580414126652611E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  3.9722316942556754E+004                  1.5205702925610726E+038 
                                       9                  1.3999797896382502E+001                  1.2565268259923323E+000                  4.2860274156878235E+000                 -9.7039969742204590E+000                  2.9230584791967575E+000                  7.0000000000000018E-001                  2.8000000000000003E-001                  1.9999999999999796E-002                  1.1461217661697094E+000                  9.9988509292262151E-001                  2.7645698618179295E-010                  1.1490707737848601E-004                 -3.9396532213398787E+000                  8.3764206582411271E+002                  3.5143048597182820E+002                  4.8621157985228450E+002                  2.8989609977001919E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.0000000000000018E-001                  2.8000000000000003E-001                  1.9999999999999796E-002                  3.9722316942558202E+004                  1.5205702925611279E+038 
